inputLeft outputLeft inputRight outputRight
1297 29569 1267 29569 
1296 29697 1269 29697 
1296 29697 1269 29697 
1299 29825 1268 29825 
1299 29825 1268 29825 
1297 29953 1270 29953 
1297 29953 1270 29953 
1299 30081 1269 30081 
1299 30081 1269 30081 
1298 30209 1269 30209 
1298 30209 1269 30209 
1299 30337 1271 30337 
1299 30337 1271 30337 
1299 30465 1271 30465 
1299 30465 1271 30465 
1300 30593 1273 30593 
1300 30593 1273 30593 
1300 30721 1273 30721 
1300 30721 1273 30721 
1301 30849 1274 30849 
1301 30849 1274 30849 
1301 30977 1276 30977 
1301 30977 1276 30977 
1303 31105 1275 31105 
1303 31105 1275 31105 
1302 31233 1276 31233 
1302 31233 1276 31233 
1303 31361 1277 31361 
1303 31361 1277 31361 
1304 31489 1278 31489 
1304 31489 1278 31489 
1304 31617 1276 31617 
1304 31617 1276 31617 
1304 31745 1276 31745 
1304 31745 1276 31745 
1306 31873 1277 31873 
1306 31873 1277 31873 
1307 32001 1278 32001 
1307 32001 1278 32001 
1307 32129 1279 32129 
1307 32129 1279 32129 
1309 32257 1281 32257 
1309 32257 1281 32257 
1311 32385 1282 32385 
1311 32385 1282 32385 
1315 32513 1283 32513 
1315 32513 1283 32513 
1319 32641 1288 32641 
1321 32767 1289 32767 
1321 32767 1289 32767 
